,id_str,created_at,retweet_count,favorite_count,text
0,668831641222176768,Mon Nov 23 16:41:04 +0000 2015,18,0,"RT @lcfcawaydays_: Since April 4th, Leicester have picked up 50 points from a possible 66! Here's what the table would be like! #LCFC https…"
1,668738959468548096,Mon Nov 23 10:32:47 +0000 2015,67,0,RT @ThePeakyBlinder: We reckon the #PeakyCut would look might fine on you @chrishemsworth! #PeakyBlinders   https://t.co/P9LX0YXYaT
2,668481132019740673,Sun Nov 22 17:28:16 +0000 2015,0,1,Wasps... Wow
3,668428836565069825,Sun Nov 22 14:00:28 +0000 2015,1,0,RT @Crampy10: What Vardy has done is unreal. Not taking away from ruud but his was at end of a season &amp; beginning of next &amp; in a successful…
4,667680352819875840,Fri Nov 20 12:26:15 +0000 2015,5,0,"RT @nicholasmiller: Oh, this definitely deserves the big screen. https://t.co/sthCYrzOrV https://t.co/Gxqus6uZOp"
5,667654864957251584,Fri Nov 20 10:44:58 +0000 2015,1417,0,RT @SoccerSt_: Roman.. https://t.co/XmDHbWTXUP
6,667643661501493248,Fri Nov 20 10:00:27 +0000 2015,26,0,"RT @piersmorgan: Met @DannyCipriani87 last night. What a nice guy. 
My kind of maverick sportsman too. Suspect Eddie Jones will bring him s…"
7,667328621158244352,Thu Nov 19 13:08:36 +0000 2015,40,0,RT @harrismonkey: Maybe one day I'll do something more enjoyable. Maybe. Cutting shapes with with @tiff_tv and @MFranchitti !! https://t.co…
8,666918467317178369,Wed Nov 18 09:58:48 +0000 2015,1,0,RT @GOLFBOO: .@SamuelLJackson puts a clause in every film contract that lets him play #golf twice a week; what a legend! 🎬⛳️🎬⛳️ https://t.c…
9,666912827375017984,Wed Nov 18 09:36:23 +0000 2015,0,0,@Rooneys_Diary @Angrydimaria @jim__kendall
10,666716733336502272,Tue Nov 17 20:37:10 +0000 2015,0,0,"France grieves, but they do not grieve alone #prayforparis @ Wembley Stadium https://t.co/4T9o2CvHj6"
11,666579350385487872,Tue Nov 17 11:31:16 +0000 2015,30,0,RT @BBCNewsbeat: Home fans are being asked to sing the French national anthem at #EngvFra at #Wembley tonight. Here are the lyrics https://…
12,666552137388834816,Tue Nov 17 09:43:08 +0000 2015,8,0,RT @boringkearney: Ireland won because a lad from England scored 2 goals #johnnyireland #irishwalter
