,id_str,created_at,retweet_count,favorite_count,text
0,668609266132086785,Mon Nov 23 01:57:25 +0000 2015,0,0,2 people followed me // automatically checked by https://t.co/CKPhdZGCNh
1,667515000202788864,Fri Nov 20 01:29:12 +0000 2015,0,0,@TheMurdochTimes How can you censor something that is so easy to get?
2,667073747501891584,Wed Nov 18 20:15:49 +0000 2015,0,0,one person followed me // automatically checked by https://t.co/CKPhdZGCNh
3,666889946230226944,Wed Nov 18 08:05:28 +0000 2015,0,0,Watch these big cats react to cardboard for the first time!  https://t.co/4tsLC3VMJT via @HLNTV
4,666134214186696704,Mon Nov 16 06:02:27 +0000 2015,1,0,"RT @KevinOnEarth: ""#BackgroundChecks"" are a delaying tactic. You'll get NOWHERE till you #BANguns to all but service personnel. https://t.c…"
5,666128175944957952,Mon Nov 16 05:38:27 +0000 2015,2,0,RT @Ruenin74: I would guess that the number of people killed by guns is vastly greater than the number saved by private gun owners. #DemDeb…
6,666128075038437377,Mon Nov 16 05:38:03 +0000 2015,1,0,RT @nazir_saliha: But I am https://t.co/rOM8B9EAiI did these people get such sophisticated weapons?Why did intelligence agencies not pick i…
7,666123888972050432,Mon Nov 16 05:21:25 +0000 2015,0,1,"Everyone's going to say we're naive to want to tighten gun rules world wide.But IF it doesn't happen soon,wot then? https://t.co/aR8rbp8XMX"
8,664987728120029184,Fri Nov 13 02:06:43 +0000 2015,0,0,"Canadians learn about tyranny @AJEnglish  https://t.co/xQtiYzbeCt
Dictator S. Harper has gone &amp; taken his Orwellian horror with him."
9,664893115694739457,Thu Nov 12 19:50:46 +0000 2015,0,0,3 people followed me and one person unfollowed me // automatically checked by https://t.co/CKPhdZGCNh
10,664372510918471680,Wed Nov 11 09:22:04 +0000 2015,0,0,Minimum wage protests https://t.co/C3rMilmS3f First the Fast Food Empires then Walmart!
11,664369551094583296,Wed Nov 11 09:10:19 +0000 2015,0,0,Latest poll shows Trump and Carson in dead heat https://t.co/nzpmB9mEML Can the GOP break this cycle of nominating whack jobs?
12,664298146277670912,Wed Nov 11 04:26:34 +0000 2015,10,0,"RT @VancouverPD: #VPD Cst. Ernest Sargent https://t.co/cbfIynt9b6 was killed in the line of duty, Nov. 10, 1927 #NeverForget #EOW https://t…"
13,664297731419078657,Wed Nov 11 04:24:55 +0000 2015,0,0,"@VancouverPD Why are drug dealers &amp; smokes sellers allowed to work outside the Carnegie Centre on Hastings, if allowed is the right word"
14,663787038747963394,Mon Nov 09 18:35:37 +0000 2015,4092,0,RT @SportsCenter: BREAKING: Group of black Missouri football players says it will stop participating in football activity until university …
15,663514177579937792,Mon Nov 09 00:31:22 +0000 2015,0,0,2 people followed me and one person unfollowed me // automatically checked by https://t.co/CKPhdZGCNh
16,663189991074328577,Sun Nov 08 03:03:10 +0000 2015,1020,0,"RT @SethMacFarlane: Let's make this new Star Trek series optimistic, eh? I think we're all dystopia'd out."
17,663189515536760832,Sun Nov 08 03:01:16 +0000 2015,0,0,"@SethMacFarlane Next please straighten out those people who insist on making up their own damn names ie. Republitards, Democreturds,etc."
18,663188380218322944,Sun Nov 08 02:56:45 +0000 2015,715,0,"RT @SethMacFarlane: If this row of Republican candidates closes with ""One"" from 'A Chorus Line', it's an okay night. https://t.co/zMKo6V091B"
19,662027805027381248,Wed Nov 04 22:05:03 +0000 2015,0,0,one person followed me and one person unfollowed me // automatically checked by https://t.co/CKPhdZGCNh
20,660688314710646784,Sun Nov 01 05:22:23 +0000 2015,0,0,Can people cool it with the fireworks in 12 &amp; Main Vancouver? It's really scaring the HELL out of me!
21,659155214767902720,Tue Oct 27 23:50:24 +0000 2015,0,0,one person followed me and 2 people unfollowed me // automatically checked by https://t.co/CKPhdZGCNh
22,658470269355343872,Mon Oct 26 02:28:40 +0000 2015,0,0,@TransLink we're taking our mom on a C23 at Terminal ave to Army &amp; Navy. Are the short buses walker accessible?
23,657733520270434304,Sat Oct 24 01:41:05 +0000 2015,0,0,one person followed me and one person unfollowed me // automatically checked by https://t.co/CKPhdZGCNh
24,656237133867393024,Mon Oct 19 22:34:59 +0000 2015,0,0,3 people followed me // automatically checked by https://t.co/CKPhdZGCNh
25,654542219299434496,Thu Oct 15 06:20:00 +0000 2015,0,0,one person followed me // automatically checked by http://t.co/CKPhdZGCNh
26,653033505182646272,Sun Oct 11 02:24:55 +0000 2015,0,0,one person followed me and 2 people unfollowed me // automatically checked by http://t.co/CKPhdZGCNh
27,651568872622047232,Wed Oct 07 01:24:59 +0000 2015,0,0,one person followed me // automatically checked by http://t.co/CKPhdZGCNh
28,651558234935816192,Wed Oct 07 00:42:43 +0000 2015,1,0,I just stood up for environmental rights in my community. Will you stand up in yours? via @DavidSuzukiFDN http://t.co/m8IqgBXcwA
29,650129829208137728,Sat Oct 03 02:06:44 +0000 2015,0,0,3 people followed me and one person unfollowed me // automatically checked by http://t.co/CKPhdZGCNh
30,649077152676052992,Wed Sep 30 04:23:47 +0000 2015,0,0,"Well, at the very least he's consistent. https://t.co/NH89RprGLV"
31,649076438776176641,Wed Sep 30 04:20:56 +0000 2015,58,0,RT @TheMurdochTimes: A clear pattern now. The public mostly likely what they hear from #JeremyCorbyn. And it drives Blairites nuts. http://…
32,648430289614700544,Mon Sep 28 09:33:22 +0000 2015,0,0,4 people followed me // automatically checked by http://t.co/CKPhdZGCNh
33,647655575937900545,Sat Sep 26 06:14:56 +0000 2015,2,0,RT @endpovertynow: RT @ONE_in_Canada: Tell party leaders to reverse decline in foreign aid: http://t.co/qA0rgLJ70K http://t.co/VwHzaH3bZU
34,647655150190899200,Sat Sep 26 06:13:15 +0000 2015,0,0,@endpovertynow  global poverty is a disaster- poverty &amp; homelessness in Canada is SHAMEFUL.
35,646899376921509888,Thu Sep 24 04:10:04 +0000 2015,0,0,See how much power the public DOES have when they actually PROTEST against an unjust move by a Corporation.  https://t.co/J360oym66L
36,646580822598897664,Wed Sep 23 07:04:15 +0000 2015,0,0,one person followed me // automatically checked by http://t.co/CKPhdZGCNh
37,646047054129528833,Mon Sep 21 19:43:15 +0000 2015,0,0,@DoorsOpenVan @CityofVancouver In my experience 311 is just another level of bureaucracy to struggle through.NO practical use whatsoever.
38,646044346748276736,Mon Sep 21 19:32:29 +0000 2015,926,0,RT @UNICEF: Peace. That’s what the world needs to make sure children everywhere have a bright future. Happy #PeaceDay! http://t.co/W9b6fKvj…
39,646044254695849985,Mon Sep 21 19:32:07 +0000 2015,1123,0,RT @UN: Monday is #PeaceDay! Share this image &amp; post what you are doing for peace http://t.co/dxonbgAf3t http://t.co/NLwkxUqfo7
40,646038830286434304,Mon Sep 21 19:10:34 +0000 2015,0,0,It's their HOME.&amp; that's what the Mayor &amp; Councillors of Vancouver city ignore.THEY LET the SRO owners run the place https://t.co/7B6rvoxaT7
41,646035188485521408,Mon Sep 21 18:56:06 +0000 2015,0,0,@Helen121  Have a great time-
42,646034325209640960,Mon Sep 21 18:52:40 +0000 2015,0,0,Like the war on drugs-leftovers from Reagan-nomics die hard.  https://t.co/n7k2CI1aey
43,645892118016192513,Mon Sep 21 09:27:35 +0000 2015,0,1,@sharongregson it's not bad with bananas or chocolate chips.
44,645891328790806528,Mon Sep 21 09:24:27 +0000 2015,0,0,@Helen121 thanks. I'll have to work out the time change &amp; check it out.
45,645844150189883393,Mon Sep 21 06:16:59 +0000 2015,0,0,@beaubodor He looks like my geography teacher.
46,645840938166820865,Mon Sep 21 06:04:13 +0000 2015,0,0,"@johnnymup @ggreenwald @ladyhaja I'll drink to that, cheers."
47,645840791235985408,Mon Sep 21 06:03:38 +0000 2015,0,0,"@BenjaminFogel @ggreenwald @ladyhaja Thank you, thank you. Best laugh for a while."
48,645840418517598208,Mon Sep 21 06:02:09 +0000 2015,0,0,@ggreenwald @ladyhaja They really are a different breed- Eton boys I mean.
49,645839412538966016,Mon Sep 21 05:58:09 +0000 2015,53,0,"RT @PolProfSteve: Is no animal safe, you monster? #piggate http://t.co/YE9yWxzDTA"
50,645838884115320832,Mon Sep 21 05:56:03 +0000 2015,0,0,@Helen121 Vancouver BC here! I'm an Archers fan- it's so boring I love it.
51,645838035955744768,Mon Sep 21 05:52:41 +0000 2015,1,1,@AceTinashe Easier said than done. Kindness would be enough.
52,645837606928781313,Mon Sep 21 05:50:59 +0000 2015,0,0,"I check out the jobs advertised on Craigslist Vancouver &amp;  many of the advertisers want a specific/age/race/gender YOU CAN'T DO THAT,right?"
53,644974761555030016,Fri Sep 18 20:42:20 +0000 2015,0,0,"@amellywood UNSEASONABLE WEATHER!! It's lovely and cool and damp, wonderful and as it should be. PS hope I've warmed your condo a little!"
54,644972407237709824,Fri Sep 18 20:32:59 +0000 2015,0,0,@HottestShoePlug @trapviisions And all made by workers paid a pittance. I'll rush out and pay $100 for this lump of plastic and  tears
55,644971386318929920,Fri Sep 18 20:28:56 +0000 2015,16,0,RT @BAliryani: This is insane!  Massive Aerial Bombardment is non-stop! Are children in  #Sanaa going to have some sleep tonight? #Yemen
56,644969341381836800,Fri Sep 18 20:20:48 +0000 2015,0,0,About http://t.co/ogl0opeu3R via @CityHallWchVAN
57,644763503920828416,Fri Sep 18 06:42:53 +0000 2015,0,0,2 people unfollowed me // automatically checked by http://t.co/CKPhdZGCNh
58,642942251597983744,Sun Sep 13 06:05:52 +0000 2015,0,0,3 people followed me and 4 people unfollowed me // automatically checked by http://t.co/CKPhdZGCNh
59,642923572520812545,Sun Sep 13 04:51:39 +0000 2015,0,0,BBC News - Jeremy Corbyn: Who is Labour's new leader? http://t.co/XkSAh2NrcQ A moral man in politics- whatever next?!
60,642510048128700416,Sat Sep 12 01:28:27 +0000 2015,0,0,BBC News - Migrant crisis: People treated 'like animals' in Hungary camp http://t.co/zfyKNZEThI
61,642498404262637569,Sat Sep 12 00:42:11 +0000 2015,1,0,Benedict Cumberbatch records charity message for refugees http://t.co/Yiy10mARYD Yet another reason to admire Benedict!
62,642498028889214977,Sat Sep 12 00:40:41 +0000 2015,0,0,Video: Hungarian camerawoman fired after tripping fleeing migrant http://t.co/NPvyAEuUZE
63,642496775287279620,Sat Sep 12 00:35:42 +0000 2015,0,0,"Video: Hungarian camerawoman fired after tripping fleeing migrant http://t.co/NPvyAEuUZE   Vicious, nasty and heartless &amp; she's a mother!"
64,642494410547142656,Sat Sep 12 00:26:19 +0000 2015,0,0,"I went to a Walmart once, I never bought anything but  that was enough for me. I hate those cavernous, cold and... http://t.co/LNenqqJSPj"
65,641707261505572864,Wed Sep 09 20:18:28 +0000 2015,0,0,"""Coun. Jang seems to be more sympathetic toward the hotel-owners than the victims living in their semi-slums…"" — T. http://t.co/EyPLjKNXyA"
66,641511806058426372,Wed Sep 09 07:21:47 +0000 2015,0,0,@BanTheBBC @philallen02 There are a lot more bills I get pissed off by before a license.
67,641508713799401472,Wed Sep 09 07:09:30 +0000 2015,0,0,"@philallen02 @BanTheBBC  A lots lost by having to pander to advertisers, which is what happens,isn't it? 12 pounds a month is a small price"
68,641501809081630720,Wed Sep 09 06:42:04 +0000 2015,0,0,Nicole Arbour’s ‘Dear Fat People’ video is not just fat-shaming — it’s bullying https://t.co/URbO36jkO9 via @YahooStyleCA
69,641462318358925312,Wed Sep 09 04:05:09 +0000 2015,0,0,@EdenFisher @HuffPostUK @RenegadeEcon @TheSun @DailyMailUK Give the people what they want- it never fails to sell. Sadly.
70,641461820625031168,Wed Sep 09 04:03:10 +0000 2015,1,0,"RT @EdenFisher: @HuffPostUK @RenegadeEcon @TheSun @DailyMailUK if this was in your paper and you didn't decide to stop getting it, you need…"
71,641461768003305472,Wed Sep 09 04:02:57 +0000 2015,0,0,@beeondtears @HuffPostUK @der_bluthund @TheSun @DailyMailUK UK says differently they were-apparently-ISIS fighters&amp;a trial wasn't convenient
