,id_str,created_at,retweet_count,favorite_count,text
0,668917066712358916,Mon Nov 23 22:20:31 +0000 2015,3,6,.@ColumbiaSIPA’s @Jason_Healey writes on the balance between national security and an open internet https://t.co/EVTrBl2yXf
1,668913242631196677,Mon Nov 23 22:05:19 +0000 2015,2,0,RT @americanacad: Thoughts on modernizing the presentation of #Shakespeare by @Columbia professor + @americanacad Member James Shapiro http…
2,668909287662596096,Mon Nov 23 21:49:36 +0000 2015,6,0,"RT @ColumbiaMed: When it comes to anxiety medication, the ""more is good and less is bad"" approach is too simplistic, say researchers https:…"
3,668903327661469696,Mon Nov 23 21:25:55 +0000 2015,4,0,RT @columbiamag: Creature teachers: Find out which animals are helping @Columbia researchers solve complex scientific problems https://t.co…
4,668901601403359232,Mon Nov 23 21:19:04 +0000 2015,2,0,RT @TinatinMusic: #Sunset over the #golden #roof of @columbia #nyc #nofilter #goldensunset @ 116th Street – Columbia… https://t.co/7mKPImfh…
5,668899409120337920,Mon Nov 23 21:10:21 +0000 2015,3,6,Profs. David Pozen &amp; Matt Waxman on governors' legal authority to block Syrian refugees from entering states. https://t.co/PuIqI9qd3C
6,668885556483485696,Mon Nov 23 20:15:18 +0000 2015,3,6,Prof. @SteveBellovin says letting the gov't read encrypted communications is a bad idea: https://t.co/jqComwbmrg
7,668884164146515968,Mon Nov 23 20:09:46 +0000 2015,2,0,"RT @columbia_arts: Get ready for: @MillerTheatre's #Carnival of the #Animals
Saturday, December 19 @ 3pm #family 
https://t.co/FBWlUFb0Zs"
8,668879789760126976,Mon Nov 23 19:52:23 +0000 2015,5,0,"RT @ColumbiaLaw: Prof. John Coffee talks Pfizer-Allergan deal, ""corporate inversion,"" w/@KA_Marketplace https://t.co/AOTj0P7mt1 @Marketplace"
9,668878003234078720,Mon Nov 23 19:45:17 +0000 2015,6,4,Prof. @JeffDSachs writes on “blowback terrorism” and how to stop it. https://t.co/icaYdp1FtH
10,668876819198836736,Mon Nov 23 19:40:35 +0000 2015,3,0,RT @columbia_arts: .@Columbia #philosophy professor #CarolRovane asks: Moral Dispute or Cultural Difference? @nytimes https://t.co/VjSD8G8Q…
11,668869186567974913,Mon Nov 23 19:10:15 +0000 2015,4,0,"RT @CarrieGrayB: #CBSProf @ProfKWPhillips on microagression in business: ""It’s the way people’s implicit biases leak out.” https://t.co/Mlw…"
12,668867771455938561,Mon Nov 23 19:04:38 +0000 2015,2,0,RT @FulbrightMENA: #Fulbright student Menna visits Berkshire Hathaway HQ w/ @Columbia - Thx @WarrenBuffett for supporting #education! https…
13,668849377121804288,Mon Nov 23 17:51:32 +0000 2015,8,14,English isn’t uniquely vibrant or adaptable. But it really is weirder than pretty much every other language. https://t.co/mLnLhtZ9eL
14,668847440607494145,Mon Nov 23 17:43:51 +0000 2015,7,0,"RT @columbia_arts: Today at 4 pm! What Can #Neuroscience Offer the Study of #Creativity? Seminars in Society &amp; Neuroscience @Columbia 
http…"
15,668837233684848640,Mon Nov 23 17:03:17 +0000 2015,12,15,Professor Greene joined @colbertlateshow to explain Einstein’s Theory of #Relativity on its 100th anniversary. https://t.co/1dYdVVMJdF
16,668824270152278016,Mon Nov 23 16:11:46 +0000 2015,3,0,RT @BarnardCollege: Plans tonight? Check out a talk with Prof. Alexander Alberro on the Argentine artist Marta Minujín: https://t.co/pYcMSP…
17,668819846638002176,Mon Nov 23 15:54:12 +0000 2015,2,7,Professors Neil Boothby and Lindsay Stark say the refugee debate has missed the point on @CNN https://t.co/gyvTjBmPeG
18,668224177237827584,Sun Nov 22 00:27:13 +0000 2015,24,17,"The University lost a member of our alumni community in the attack in Bamako, Mali. Please see a full statement:  https://t.co/twk9AytMKd"
19,668112121016754176,Sat Nov 21 17:01:57 +0000 2015,6,0,RT @LamontEarth: Penguins: climate's canaries in the coal mine? Watch: https://t.co/Lgje0hS4ll #Antarctica #wildlife #video https://t.co/i1…
20,668082859928875008,Sat Nov 21 15:05:40 +0000 2015,4,8,"Binge on #TheSeasonPodcast today, @WNYC's deep dive into the Columbia Football team. Listen: https://t.co/S0A8xSc6H3"
21,668067758148599808,Sat Nov 21 14:05:40 +0000 2015,5,6,"Binge on #TheSeasonPodcast this weekend, @WNYC's deep dive into the Columbia Football team. Listen: https://t.co/S0A8xSc6H3"
